,DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_HH_1,C2021_HH_1_NAME,C2021_HH_1_CODE,C2021_HH_1_TYPE,C2021_HH_1_TYPECODE,C2021_HH_1_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
207,2021,2021,2021,date,0,0,629165686,E00021398,E00021398,2021 output areas,150,207,0,Number of households,0,Number of households,1000000,0,20100,Value,166,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165686d0d20100,207,913
208,2021,2021,2021,date,0,0,629165687,E00021399,E00021399,2021 output areas,150,208,0,Number of households,0,Number of households,1000000,0,20100,Value,165,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165687d0d20100,208,913
209,2021,2021,2021,date,0,0,629165688,E00021400,E00021400,2021 output areas,150,209,0,Number of households,0,Number of households,1000000,0,20100,Value,208,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165688d0d20100,209,913
210,2021,2021,2021,date,0,0,629165689,E00021402,E00021402,2021 output areas,150,210,0,Number of households,0,Number of households,1000000,0,20100,Value,110,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165689d0d20100,210,913
211,2021,2021,2021,date,0,0,629165690,E00021404,E00021404,2021 output areas,150,211,0,Number of households,0,Number of households,1000000,0,20100,Value,200,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165690d0d20100,211,913
212,2021,2021,2021,date,0,0,629165691,E00021407,E00021407,2021 output areas,150,212,0,Number of households,0,Number of households,1000000,0,20100,Value,168,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165691d0d20100,212,913
213,2021,2021,2021,date,0,0,629165692,E00021408,E00021408,2021 output areas,150,213,0,Number of households,0,Number of households,1000000,0,20100,Value,172,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165692d0d20100,213,913
214,2021,2021,2021,date,0,0,629165693,E00021409,E00021409,2021 output areas,150,214,0,Number of households,0,Number of households,1000000,0,20100,Value,131,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165693d0d20100,214,913
215,2021,2021,2021,date,0,0,629165694,E00021410,E00021410,2021 output areas,150,215,0,Number of households,0,Number of households,1000000,0,20100,Value,171,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165694d0d20100,215,913
216,2021,2021,2021,date,0,0,629165695,E00021411,E00021411,2021 output areas,150,216,0,Number of households,0,Number of households,1000000,0,20100,Value,148,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165695d0d20100,216,913
217,2021,2021,2021,date,0,0,629165696,E00021412,E00021412,2021 output areas,150,217,0,Number of households,0,Number of households,1000000,0,20100,Value,139,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165696d0d20100,217,913
218,2021,2021,2021,date,0,0,629165697,E00021413,E00021413,2021 output areas,150,218,0,Number of households,0,Number of households,1000000,0,20100,Value,139,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165697d0d20100,218,913
219,2021,2021,2021,date,0,0,629165698,E00021414,E00021414,2021 output areas,150,219,0,Number of households,0,Number of households,1000000,0,20100,Value,101,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165698d0d20100,219,913
220,2021,2021,2021,date,0,0,629165699,E00021415,E00021415,2021 output areas,150,220,0,Number of households,0,Number of households,1000000,0,20100,Value,119,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165699d0d20100,220,913
221,2021,2021,2021,date,0,0,629165700,E00021416,E00021416,2021 output areas,150,221,0,Number of households,0,Number of households,1000000,0,20100,Value,128,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165700d0d20100,221,913
222,2021,2021,2021,date,0,0,629165701,E00021417,E00021417,2021 output areas,150,222,0,Number of households,0,Number of households,1000000,0,20100,Value,119,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165701d0d20100,222,913
223,2021,2021,2021,date,0,0,629165702,E00021418,E00021418,2021 output areas,150,223,0,Number of households,0,Number of households,1000000,0,20100,Value,115,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165702d0d20100,223,913
224,2021,2021,2021,date,0,0,629165703,E00021419,E00021419,2021 output areas,150,224,0,Number of households,0,Number of households,1000000,0,20100,Value,139,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165703d0d20100,224,913
225,2021,2021,2021,date,0,0,629165704,E00021420,E00021420,2021 output areas,150,225,0,Number of households,0,Number of households,1000000,0,20100,Value,118,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165704d0d20100,225,913
226,2021,2021,2021,date,0,0,629165705,E00021421,E00021421,2021 output areas,150,226,0,Number of households,0,Number of households,1000000,0,20100,Value,177,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165705d0d20100,226,913
227,2021,2021,2021,date,0,0,629165706,E00021422,E00021422,2021 output areas,150,227,0,Number of households,0,Number of households,1000000,0,20100,Value,85,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165706d0d20100,227,913
228,2021,2021,2021,date,0,0,629165707,E00021423,E00021423,2021 output areas,150,228,0,Number of households,0,Number of households,1000000,0,20100,Value,132,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165707d0d20100,228,913
229,2021,2021,2021,date,0,0,629165708,E00021424,E00021424,2021 output areas,150,229,0,Number of households,0,Number of households,1000000,0,20100,Value,91,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165708d0d20100,229,913
230,2021,2021,2021,date,0,0,629165709,E00021425,E00021425,2021 output areas,150,230,0,Number of households,0,Number of households,1000000,0,20100,Value,134,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165709d0d20100,230,913
231,2021,2021,2021,date,0,0,629165710,E00021426,E00021426,2021 output areas,150,231,0,Number of households,0,Number of households,1000000,0,20100,Value,111,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165710d0d20100,231,913
232,2021,2021,2021,date,0,0,629165711,E00021427,E00021427,2021 output areas,150,232,0,Number of households,0,Number of households,1000000,0,20100,Value,125,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165711d0d20100,232,913
233,2021,2021,2021,date,0,0,629165712,E00021430,E00021430,2021 output areas,150,233,0,Number of households,0,Number of households,1000000,0,20100,Value,129,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165712d0d20100,233,913
234,2021,2021,2021,date,0,0,629165713,E00021431,E00021431,2021 output areas,150,234,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165713d0d20100,234,913
235,2021,2021,2021,date,0,0,629165714,E00021432,E00021432,2021 output areas,150,235,0,Number of households,0,Number of households,1000000,0,20100,Value,182,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165714d0d20100,235,913
236,2021,2021,2021,date,0,0,629165715,E00021434,E00021434,2021 output areas,150,236,0,Number of households,0,Number of households,1000000,0,20100,Value,147,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165715d0d20100,236,913
237,2021,2021,2021,date,0,0,629165716,E00021437,E00021437,2021 output areas,150,237,0,Number of households,0,Number of households,1000000,0,20100,Value,120,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165716d0d20100,237,913
238,2021,2021,2021,date,0,0,629165717,E00021439,E00021439,2021 output areas,150,238,0,Number of households,0,Number of households,1000000,0,20100,Value,85,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165717d0d20100,238,913
239,2021,2021,2021,date,0,0,629165718,E00021440,E00021440,2021 output areas,150,239,0,Number of households,0,Number of households,1000000,0,20100,Value,127,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165718d0d20100,239,913
240,2021,2021,2021,date,0,0,629165719,E00021441,E00021441,2021 output areas,150,240,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165719d0d20100,240,913
241,2021,2021,2021,date,0,0,629165720,E00021442,E00021442,2021 output areas,150,241,0,Number of households,0,Number of households,1000000,0,20100,Value,120,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165720d0d20100,241,913
242,2021,2021,2021,date,0,0,629165721,E00021443,E00021443,2021 output areas,150,242,0,Number of households,0,Number of households,1000000,0,20100,Value,95,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165721d0d20100,242,913
243,2021,2021,2021,date,0,0,629165722,E00021444,E00021444,2021 output areas,150,243,0,Number of households,0,Number of households,1000000,0,20100,Value,101,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165722d0d20100,243,913
244,2021,2021,2021,date,0,0,629165723,E00021445,E00021445,2021 output areas,150,244,0,Number of households,0,Number of households,1000000,0,20100,Value,105,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165723d0d20100,244,913
245,2021,2021,2021,date,0,0,629165724,E00021446,E00021446,2021 output areas,150,245,0,Number of households,0,Number of households,1000000,0,20100,Value,110,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165724d0d20100,245,913
246,2021,2021,2021,date,0,0,629165725,E00021447,E00021447,2021 output areas,150,246,0,Number of households,0,Number of households,1000000,0,20100,Value,113,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165725d0d20100,246,913
247,2021,2021,2021,date,0,0,629165726,E00021448,E00021448,2021 output areas,150,247,0,Number of households,0,Number of households,1000000,0,20100,Value,133,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165726d0d20100,247,913
248,2021,2021,2021,date,0,0,629165727,E00021449,E00021449,2021 output areas,150,248,0,Number of households,0,Number of households,1000000,0,20100,Value,128,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165727d0d20100,248,913
249,2021,2021,2021,date,0,0,629165728,E00021450,E00021450,2021 output areas,150,249,0,Number of households,0,Number of households,1000000,0,20100,Value,68,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165728d0d20100,249,913
250,2021,2021,2021,date,0,0,629165729,E00021451,E00021451,2021 output areas,150,250,0,Number of households,0,Number of households,1000000,0,20100,Value,135,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165729d0d20100,250,913
251,2021,2021,2021,date,0,0,629165730,E00021452,E00021452,2021 output areas,150,251,0,Number of households,0,Number of households,1000000,0,20100,Value,103,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165730d0d20100,251,913
252,2021,2021,2021,date,0,0,629165731,E00021453,E00021453,2021 output areas,150,252,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165731d0d20100,252,913
253,2021,2021,2021,date,0,0,629165732,E00021454,E00021454,2021 output areas,150,253,0,Number of households,0,Number of households,1000000,0,20100,Value,108,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165732d0d20100,253,913
254,2021,2021,2021,date,0,0,629165733,E00021455,E00021455,2021 output areas,150,254,0,Number of households,0,Number of households,1000000,0,20100,Value,137,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165733d0d20100,254,913
255,2021,2021,2021,date,0,0,629165734,E00021458,E00021458,2021 output areas,150,255,0,Number of households,0,Number of households,1000000,0,20100,Value,148,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165734d0d20100,255,913
256,2021,2021,2021,date,0,0,629165735,E00021459,E00021459,2021 output areas,150,256,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165735d0d20100,256,913
257,2021,2021,2021,date,0,0,629165736,E00021460,E00021460,2021 output areas,150,257,0,Number of households,0,Number of households,1000000,0,20100,Value,162,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165736d0d20100,257,913
258,2021,2021,2021,date,0,0,629165737,E00021461,E00021461,2021 output areas,150,258,0,Number of households,0,Number of households,1000000,0,20100,Value,113,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165737d0d20100,258,913
259,2021,2021,2021,date,0,0,629165738,E00021462,E00021462,2021 output areas,150,259,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165738d0d20100,259,913
260,2021,2021,2021,date,0,0,629165739,E00021463,E00021463,2021 output areas,150,260,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165739d0d20100,260,913
261,2021,2021,2021,date,0,0,629165740,E00021464,E00021464,2021 output areas,150,261,0,Number of households,0,Number of households,1000000,0,20100,Value,121,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165740d0d20100,261,913
262,2021,2021,2021,date,0,0,629165741,E00021465,E00021465,2021 output areas,150,262,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165741d0d20100,262,913
263,2021,2021,2021,date,0,0,629165742,E00021467,E00021467,2021 output areas,150,263,0,Number of households,0,Number of households,1000000,0,20100,Value,58,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165742d0d20100,263,913
264,2021,2021,2021,date,0,0,629165743,E00021468,E00021468,2021 output areas,150,264,0,Number of households,0,Number of households,1000000,0,20100,Value,115,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165743d0d20100,264,913
265,2021,2021,2021,date,0,0,629165744,E00021469,E00021469,2021 output areas,150,265,0,Number of households,0,Number of households,1000000,0,20100,Value,144,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165744d0d20100,265,913
266,2021,2021,2021,date,0,0,629165745,E00021470,E00021470,2021 output areas,150,266,0,Number of households,0,Number of households,1000000,0,20100,Value,105,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165745d0d20100,266,913
267,2021,2021,2021,date,0,0,629165746,E00021471,E00021471,2021 output areas,150,267,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165746d0d20100,267,913
268,2021,2021,2021,date,0,0,629165747,E00021473,E00021473,2021 output areas,150,268,0,Number of households,0,Number of households,1000000,0,20100,Value,92,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165747d0d20100,268,913
269,2021,2021,2021,date,0,0,629165748,E00021474,E00021474,2021 output areas,150,269,0,Number of households,0,Number of households,1000000,0,20100,Value,116,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165748d0d20100,269,913
270,2021,2021,2021,date,0,0,629165749,E00021475,E00021475,2021 output areas,150,270,0,Number of households,0,Number of households,1000000,0,20100,Value,168,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165749d0d20100,270,913
271,2021,2021,2021,date,0,0,629165750,E00021476,E00021476,2021 output areas,150,271,0,Number of households,0,Number of households,1000000,0,20100,Value,139,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165750d0d20100,271,913
272,2021,2021,2021,date,0,0,629165751,E00021477,E00021477,2021 output areas,150,272,0,Number of households,0,Number of households,1000000,0,20100,Value,158,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165751d0d20100,272,913
273,2021,2021,2021,date,0,0,629165752,E00021479,E00021479,2021 output areas,150,273,0,Number of households,0,Number of households,1000000,0,20100,Value,164,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165752d0d20100,273,913
274,2021,2021,2021,date,0,0,629165753,E00021480,E00021480,2021 output areas,150,274,0,Number of households,0,Number of households,1000000,0,20100,Value,131,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165753d0d20100,274,913
275,2021,2021,2021,date,0,0,629165754,E00021481,E00021481,2021 output areas,150,275,0,Number of households,0,Number of households,1000000,0,20100,Value,227,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165754d0d20100,275,913
276,2021,2021,2021,date,0,0,629165755,E00021482,E00021482,2021 output areas,150,276,0,Number of households,0,Number of households,1000000,0,20100,Value,141,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165755d0d20100,276,913
277,2021,2021,2021,date,0,0,629165756,E00021484,E00021484,2021 output areas,150,277,0,Number of households,0,Number of households,1000000,0,20100,Value,129,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165756d0d20100,277,913
278,2021,2021,2021,date,0,0,629165757,E00021485,E00021485,2021 output areas,150,278,0,Number of households,0,Number of households,1000000,0,20100,Value,196,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165757d0d20100,278,913
279,2021,2021,2021,date,0,0,629165758,E00021486,E00021486,2021 output areas,150,279,0,Number of households,0,Number of households,1000000,0,20100,Value,195,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165758d0d20100,279,913
280,2021,2021,2021,date,0,0,629165759,E00021488,E00021488,2021 output areas,150,280,0,Number of households,0,Number of households,1000000,0,20100,Value,173,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165759d0d20100,280,913
281,2021,2021,2021,date,0,0,629165760,E00021489,E00021489,2021 output areas,150,281,0,Number of households,0,Number of households,1000000,0,20100,Value,112,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165760d0d20100,281,913
282,2021,2021,2021,date,0,0,629165761,E00021490,E00021490,2021 output areas,150,282,0,Number of households,0,Number of households,1000000,0,20100,Value,105,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165761d0d20100,282,913
283,2021,2021,2021,date,0,0,629165762,E00021492,E00021492,2021 output areas,150,283,0,Number of households,0,Number of households,1000000,0,20100,Value,209,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165762d0d20100,283,913
284,2021,2021,2021,date,0,0,629165763,E00021493,E00021493,2021 output areas,150,284,0,Number of households,0,Number of households,1000000,0,20100,Value,134,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165763d0d20100,284,913
285,2021,2021,2021,date,0,0,629165764,E00021496,E00021496,2021 output areas,150,285,0,Number of households,0,Number of households,1000000,0,20100,Value,100,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165764d0d20100,285,913
286,2021,2021,2021,date,0,0,629165765,E00021497,E00021497,2021 output areas,150,286,0,Number of households,0,Number of households,1000000,0,20100,Value,129,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165765d0d20100,286,913
287,2021,2021,2021,date,0,0,629165766,E00021498,E00021498,2021 output areas,150,287,0,Number of households,0,Number of households,1000000,0,20100,Value,149,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165766d0d20100,287,913
288,2021,2021,2021,date,0,0,629165767,E00021500,E00021500,2021 output areas,150,288,0,Number of households,0,Number of households,1000000,0,20100,Value,148,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165767d0d20100,288,913
289,2021,2021,2021,date,0,0,629165768,E00021501,E00021501,2021 output areas,150,289,0,Number of households,0,Number of households,1000000,0,20100,Value,158,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165768d0d20100,289,913
290,2021,2021,2021,date,0,0,629165769,E00021502,E00021502,2021 output areas,150,290,0,Number of households,0,Number of households,1000000,0,20100,Value,132,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165769d0d20100,290,913
291,2021,2021,2021,date,0,0,629165770,E00021503,E00021503,2021 output areas,150,291,0,Number of households,0,Number of households,1000000,0,20100,Value,126,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165770d0d20100,291,913
292,2021,2021,2021,date,0,0,629165771,E00021504,E00021504,2021 output areas,150,292,0,Number of households,0,Number of households,1000000,0,20100,Value,155,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165771d0d20100,292,913
293,2021,2021,2021,date,0,0,629165772,E00021505,E00021505,2021 output areas,150,293,0,Number of households,0,Number of households,1000000,0,20100,Value,118,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165772d0d20100,293,913
294,2021,2021,2021,date,0,0,629165773,E00021506,E00021506,2021 output areas,150,294,0,Number of households,0,Number of households,1000000,0,20100,Value,198,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165773d0d20100,294,913
295,2021,2021,2021,date,0,0,629165774,E00021507,E00021507,2021 output areas,150,295,0,Number of households,0,Number of households,1000000,0,20100,Value,176,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165774d0d20100,295,913
296,2021,2021,2021,date,0,0,629165775,E00021508,E00021508,2021 output areas,150,296,0,Number of households,0,Number of households,1000000,0,20100,Value,197,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165775d0d20100,296,913
297,2021,2021,2021,date,0,0,629165776,E00021509,E00021509,2021 output areas,150,297,0,Number of households,0,Number of households,1000000,0,20100,Value,228,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165776d0d20100,297,913
298,2021,2021,2021,date,0,0,629165777,E00021510,E00021510,2021 output areas,150,298,0,Number of households,0,Number of households,1000000,0,20100,Value,103,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165777d0d20100,298,913
299,2021,2021,2021,date,0,0,629165778,E00021511,E00021511,2021 output areas,150,299,0,Number of households,0,Number of households,1000000,0,20100,Value,95,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165778d0d20100,299,913
300,2021,2021,2021,date,0,0,629165779,E00021516,E00021516,2021 output areas,150,300,0,Number of households,0,Number of households,1000000,0,20100,Value,106,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165779d0d20100,300,913
301,2021,2021,2021,date,0,0,629165780,E00021517,E00021517,2021 output areas,150,301,0,Number of households,0,Number of households,1000000,0,20100,Value,133,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165780d0d20100,301,913
302,2021,2021,2021,date,0,0,629165781,E00021518,E00021518,2021 output areas,150,302,0,Number of households,0,Number of households,1000000,0,20100,Value,132,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165781d0d20100,302,913
303,2021,2021,2021,date,0,0,629165782,E00021519,E00021519,2021 output areas,150,303,0,Number of households,0,Number of households,1000000,0,20100,Value,200,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165782d0d20100,303,913
304,2021,2021,2021,date,0,0,629165783,E00021520,E00021520,2021 output areas,150,304,0,Number of households,0,Number of households,1000000,0,20100,Value,97,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165783d0d20100,304,913
305,2021,2021,2021,date,0,0,629165784,E00021521,E00021521,2021 output areas,150,305,0,Number of households,0,Number of households,1000000,0,20100,Value,92,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165784d0d20100,305,913
306,2021,2021,2021,date,0,0,629165785,E00021522,E00021522,2021 output areas,150,306,0,Number of households,0,Number of households,1000000,0,20100,Value,134,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165785d0d20100,306,913
307,2021,2021,2021,date,0,0,629165786,E00021524,E00021524,2021 output areas,150,307,0,Number of households,0,Number of households,1000000,0,20100,Value,187,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165786d0d20100,307,913
308,2021,2021,2021,date,0,0,629165787,E00021525,E00021525,2021 output areas,150,308,0,Number of households,0,Number of households,1000000,0,20100,Value,130,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165787d0d20100,308,913
309,2021,2021,2021,date,0,0,629165788,E00021526,E00021526,2021 output areas,150,309,0,Number of households,0,Number of households,1000000,0,20100,Value,141,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165788d0d20100,309,913
310,2021,2021,2021,date,0,0,629165789,E00021527,E00021527,2021 output areas,150,310,0,Number of households,0,Number of households,1000000,0,20100,Value,130,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165789d0d20100,310,913
311,2021,2021,2021,date,0,0,629165790,E00021528,E00021528,2021 output areas,150,311,0,Number of households,0,Number of households,1000000,0,20100,Value,87,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165790d0d20100,311,913
312,2021,2021,2021,date,0,0,629165791,E00021529,E00021529,2021 output areas,150,312,0,Number of households,0,Number of households,1000000,0,20100,Value,97,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165791d0d20100,312,913
313,2021,2021,2021,date,0,0,629165792,E00021532,E00021532,2021 output areas,150,313,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165792d0d20100,313,913
314,2021,2021,2021,date,0,0,629165793,E00021533,E00021533,2021 output areas,150,314,0,Number of households,0,Number of households,1000000,0,20100,Value,131,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165793d0d20100,314,913
315,2021,2021,2021,date,0,0,629165794,E00021534,E00021534,2021 output areas,150,315,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165794d0d20100,315,913
316,2021,2021,2021,date,0,0,629165795,E00021536,E00021536,2021 output areas,150,316,0,Number of households,0,Number of households,1000000,0,20100,Value,119,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165795d0d20100,316,913
317,2021,2021,2021,date,0,0,629165796,E00021537,E00021537,2021 output areas,150,317,0,Number of households,0,Number of households,1000000,0,20100,Value,155,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165796d0d20100,317,913
318,2021,2021,2021,date,0,0,629165797,E00021539,E00021539,2021 output areas,150,318,0,Number of households,0,Number of households,1000000,0,20100,Value,129,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165797d0d20100,318,913
319,2021,2021,2021,date,0,0,629165798,E00021541,E00021541,2021 output areas,150,319,0,Number of households,0,Number of households,1000000,0,20100,Value,133,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165798d0d20100,319,913
320,2021,2021,2021,date,0,0,629165799,E00021542,E00021542,2021 output areas,150,320,0,Number of households,0,Number of households,1000000,0,20100,Value,87,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165799d0d20100,320,913
321,2021,2021,2021,date,0,0,629165800,E00021543,E00021543,2021 output areas,150,321,0,Number of households,0,Number of households,1000000,0,20100,Value,136,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165800d0d20100,321,913
322,2021,2021,2021,date,0,0,629165801,E00021544,E00021544,2021 output areas,150,322,0,Number of households,0,Number of households,1000000,0,20100,Value,90,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165801d0d20100,322,913
323,2021,2021,2021,date,0,0,629165802,E00021546,E00021546,2021 output areas,150,323,0,Number of households,0,Number of households,1000000,0,20100,Value,92,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165802d0d20100,323,913
324,2021,2021,2021,date,0,0,629165803,E00021547,E00021547,2021 output areas,150,324,0,Number of households,0,Number of households,1000000,0,20100,Value,128,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165803d0d20100,324,913
325,2021,2021,2021,date,0,0,629165804,E00021549,E00021549,2021 output areas,150,325,0,Number of households,0,Number of households,1000000,0,20100,Value,123,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165804d0d20100,325,913
